PRO_REFERENCIA;PRO_DESCRICAO;PRO_MARCA;PRO_PRECO;PRO_UNIDADE;PRO_REFERENCIAFOR;PRO_PESO;PRO_CLASSIFICACAO;PRO_BARRA;PRO_ESTOQUE 
34393;CAIXA C/ 72 POTES LINHA FACIL 200/230/280ML;SANREMO;138,240000;CX/72;SR10/31;,504000;3924.10.00;7896359026531;44.135,000000
34394;BACIA GIGANTE COLORS 31LTS;MB;12,572830;UN;3054;,547000;3924.90.00;7897698230542;292,000000
34395;TACA FLORIPA PAIZAO CHURRASQUEIRO 300ML CX/ PRES.;ARTEBEL;15,750000;UN;1463;,278000;7013.28.00;7898500818866;172,000000
34396;TACA FLORIPA PAI MELHOR DO MUNDO 300ML CX/ PRES.;ARTEBEL;15,750000;UN;1464;,278000;7013.28.00;7898500818873;193,000000
34397;TACA FLORIPA MAE EU VEJO FLORES EM VC 300ML CX. PR;ARTEBEL;15,750000;UN;1444;,278000;7013.28.00;7898500818675;172,000000
34398;TACA FLORIPA AMOR DE MAE 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1446;,278000;7013.28.00;7898500818699;163,000000
34399;TACA FLORIPA HEY EU TE AMO 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1456;,278000;7013.28.00;7898500818798;270,000000
34400;TACA FLORIPA AMIGAS PARA SEMPRE 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1440;,278000;7013.28.00;7898500818637;140,000000
34401;TACA FLORIPA VARIAS MULHERES 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1476;,278000;7013.28.00;7898500818996;135,000000
34402;TACA FLORIPA FRASES RESSACA 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1477;,278000;7013.28.00;7898500819009;96,000000
34403;TACA FLORIPA AMIGO DE TODAS HORAS 300ML CX/ PRES.;ARTEBEL;15,750000;UN;1474;,278000;7013.28.00;7898500818972;161,000000
34404;TACA FLORIPA UM HOMEM S/ BARRIGA 300ML  CX/ PRES.;ARTEBEL;15,750000;UN;1472;,278000;7013.28.00;7898500818958;213,000000
34405;TACA FLORIPA DINH. NAO COMPRA FEL. 300ML CX/ PRES.;ARTEBEL;15,750000;UN;1473;,278000;7013.28.00;7898500818965;110,000000
34406;TACA FLORIPA VELHOS AMIGOS 300 ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1451;,278000;7013.28.00;7898500818743;130,000000
34407;TACA FLORIPA ROTULOS PILSEN 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1450;,278000;7013.28.00;7898500818736;232,000000
34408;COPO APERITIVO FRASES RESSACA 60ML + TUBETE;ARTEBEL;6,840000;UN;1324;,116000;7013.37.00;7898500817586;,000000
34409;CONJ. C/ 4 COPOS APERITIVO FRASES RESSACA 60ML;ARTEBEL;31,213350;UN;1422;,111000;7013.37.00;7898500818453;139,000000
34410;CONJ. C/ 2 TACAS FLORIPA ROTULOS CERVEJA 300ML;ARTEBEL;31,824410;UN;1418;,514000;7013.28.00;7898500818415;308,000000
34411;TACA FLORIPA DINDA DO CORACAO 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1442;,278000;7013.28.00;7898500818651;233,000000
34412;TACA FLORIPA AMIGA DO CORACAO 300ML CX/ PRES.;ARTEBEL;15,750000;UN;1439;,278000;7013.28.00;7898500818620;102,000000
34413;TACA FLORIPA O ENCANTO DA VIDA 300ML CX/ PRES.;ARTEBEL;15,750000;UN;1448;,278000;7013.28.00;7898500818712;95,000000
34414;TACA FLORIPA NUNCA DESISTA 300ML CX/ PRESENTE;ARTEBEL;15,750000;UN;1447;,278000;7013.28.00;7898500818705;126,000000
34415;COPO JOINVILLE GRUADUACAO ALCOOLICA 680ML + TUBETE;ARTEBEL;27,800000;UN;1403;,530000;7013.37.00;7898500818262;172,000000
34416;COPO JOINVILLE VELHOS AMIGOS 680ML + TUBETE;ARTEBEL;27,800000;UN;1363;,530000;7013.37.00;7898500817869;216,000000
34417;CANECA TARSILA AMIGA DO CORACAO 300ML CX/ PRESENTE;ARTEBEL;16,907450;UN;1455;,350000;7013.49.00;7898500818781;118,000000
34418;POTE VERSATIL RETANGULAR 2,55LTS;JAGUAR;5,296500;UN;3006;,112500;3924.10.00;7896952530060;651,000000
34419;POTE VERSATIL QUADRADO 1,95LTS;JAGUAR;4,834500;UN;3005;,091500;3924.10.00;7896952530053;585,000000
34420;POTE VERSATIL REDONDO 1,85LTS;JAGUAR;4,834500;UN;3004;,095000;3924.10.00;7896952530046;664,000000
34421;POTE QUADRADO DECOR SALAD 230ML;JAGUAR;1,060000;UN;4118;,013000;3924.10.00;7896952541189;1.888,000000
34422;POTE QUADRADO DECOR CORUJA 230ML;JAGUAR;1,060000;UN;4119;,013000;3924.10.00;7896952541196;1.747,000000
34423;POTE QUADRADO DECOR SALAD 390ML;JAGUAR;1,759140;UN;4120;,023300;3924.10.00;7896952541202;2.274,000000
34424;POTE QUADRADO DECOR CORUJA 390ML;JAGUAR;1,759140;UN;4121;,023300;3924.10.00;7896952541219;2.192,000000
34425;POTE QUADRADO DECOR SALAD 690ML;JAGUAR;2,271510;UN;4122;,040000;3924.10.00;7896952541226;1.851,000000
34426;POTE QUADRADO DECOR CORUJA 690ML;JAGUAR;2,271510;UN;4123;,040000;3924.10.00;7896952541233;1.561,000000
34427;POTE QUADRADO DECOR SALAD 1,2LTS;JAGUAR;3,842780;UN;4124;,063000;3924.10.00;7896952541240;1.384,000000
34428;POTE QUADRADO DECOR CORUJA 1,2LTS;JAGUAR;3,840000;UN;4125;,063000;3924.10.00;7896952541257;1.103,000000
34429;PORTA FRIOS DUPLO TAMPA DOBRAVEL 1,1LTS;JAGUAR;3,842780;UN;1487;,067000;3924.10.00;7896952514879;2.009,000000
34430;COPO ABACAXI C/ CANUDO 500ML;INJETEMP;5,170000;UN;02.40;,039000;3924.10.00;7896900202407;219,000000
34431;COPO COCO VERDE C/ CANUDO 850ML;INJETEMP;6,350400;UN;02.45;,067000;3924.10.00;7896900202452;363,000000
34432;COPO COCO MARROM C/ CANUDO 850ML;INJETEMP;6,350400;UN;02.44;,067000;3924.10.00;7896900202445;435,000000
34433;CONJ DE MEDIDORES MEDIDA CERTA;INJETEMP;5,250000;UN;98.01;,088000;3924.10.00;7896900298011;186,000000
34434;JARRA GRADUADA 500ML;INJETEMP;4,011880;UN;01.41;,040000;3924.10.00;7896900201417;87,000000
34435;JARRA GRADUADA DECORADA CORUJA 1LT;INJETEMP;5,426400;UN;02.30;,071000;3924.10.00;7896900202308;482,000000
34436;PORTA SABAO EM PO C/ DOSADOR 1KG;INJETEMP;7,000000;UN;01.47;,100000;3924.90.00;7896900201479;193,000000
34437;CAIXA P/ FERRAMENTAS C/ ORGANIZADOR FRONTAL;SAO BERNARDO;37,604920;UN;CF-31;,946000;3926.90.90;7896539201147;62,000000
34439;COPO LONG DRINK TRANSPARENTE 330ML;PLASTIDON;2,057510;UN;7001;,058000;3924.10.00;7898648070010;722,000000
34440;COPO LONG DRINK COLORIDO 330ML;PLASTIDON;2,057510;UN;7002;,059000;3924.10.00;7898648070027;752,000000
34441;COPO TWISTER TRANSPARENTE 400ML;PLASTIDON;2,040000;UN;7003;,063000;3924.10.00;7898648070034;343,000000
34442;COPO TWISTER COLORIDO 400ML;PLASTIDON;2,040000;UN;7004;,063000;3924.10.00;7898648070041;303,000000
34443;PORTA LATINHA DE CERVEJA 269ML COLORIDO;PLASTIDON;3,638000;UN;7005;,063000;3924.10.00;7898648070058;127,000000
34444;PORTA GARRAFA CERVEJA 300ML COLORIDO;PLASTIDON;5,729000;UN;7006;,094000;3924.10.00;7898648070065;13,000000
34445;PORTA LATA CERVEJA 350ML COLORIDO;PLASTIDON;4,641000;UN;7007;,094000;3924.10.00;7898648070072;152,000000
34446;PORTA GARRAFA CERVEJA 600ML COLORIDO;PLASTIDON;10,370000;UN;7008;,195000;3924.10.00;7898648070089;301,000000
34447;CANECA CHOPP TRANSPARENTE 440ML;PLASTIDON;2,307540;UN;7009;,059000;3924.10.00;7898648070096;465,000000
34448;CANECA CHOPP COLORIDA 440ML;PLASTIDON;2,307540;UN;7010;,059000;3924.10.00;7898648070102;449,000000
34449;CABIDE HEAVY CRISTAL C/ 3 PCS;IN-BR;5,190000;UN;103;,225000;3924.90.00;7896725701031;923,000000
34450;ASSENTO INFANTIL BABY ROSA;IN-BR;6,212200;UN;8935;,192000;3922.20.00;7896725789350;492,000000
34451;ASSENTO INFANTIL BABY AZUL;IN-BR;6,212200;UN;8916;,192000;3922.20.00;7896725789169;507,000000
34452;REDUTOR SANITARIO BABY AZUL;IN-BR;5,607000;UN;8937;,126000;3922.20.00;7896725789374;453,000000
34453;REDUTOR SANITARIO BABY ROSA;IN-BR;5,607000;UN;8938;,126000;3922.20.00;7896725789381;458,000000
34454;BANHEIRA PEQUENA AZUL 22LTS;IN-BR;16,590000;UN;8946;,572000;3922.10.00;7896725789466;378,000000
34455;BANHEIRA PEQUENA ROSA 22LTS;IN-BR;16,590000;UN;8910;,572000;3922.10.00;7896725789107;378,000000
34457;CONJ C/6 CANECAS;CATUAI;12,900000;UN;7926;,168000;3924.10.00;7899701869664;,000000
34458;CONJ C/6 CANECAS;CATUAI;12,900000;UN;7927;,168000;3924.10.00;7899701869671;,000000
34459;POTE DE VIDRO;CATUAI;12,900000;UN;7917;,168000;3924.10.00;7899701869688;,000000
34460;CANECA POTE ABACAXI;CATUAI;12,900000;UN;7919;,168000;3924.10.00;7899701869695;,000000
34461;GARRAFA COM ALCA COLORIDA C/CANUDO;CATUAI;12,900000;UN;7920;,168000;3924.10.00;7899701869701;,000000
34462;CANECA LAMPADA C/CANUDO;CATUAI;12,900000;UN;7921;,168000;3924.10.00;7899701869718;,000000
34463;CANECA POTE C/CANUDO;CATUAI;12,900000;UN;7922;,168000;3924.10.00;7899701869725;,000000
34464;POTE DE VIDRO;CATUAI;12,900000;UN;7924;,168000;3924.10.00;7899701869732;,000000
34465;CANECA POTE URSO C/CANUDO;CATUAI;12,900000;UN;7925;,168000;3924.10.00;7899701869749;,000000
34466;CANECA 600ML;CATUAI;12,900000;UN;7929;,168000;3924.10.00;7899701869756;,000000
34467;COPO DE ACRILICO DECORADO DUPLO C/CANUDO- CLONE;CATUAI;12,900000;UN;7930;,168000;3924.10.00;7899701869763;,000000
34468;CANECA 450ML;CATUAI;12,900000;UN;7931;,168000;3924.10.00;7899701869770;,000000
34469;CANECA 700ML;CATUAI;12,900000;UN;7932;,168000;3924.10.00;7899701869787;,000000
34470;MINI JARRA MEDIDORA 200ML;CATUAI;12,900000;UN;7933;,168000;3924.10.00;7899701869794;,000000
34471;TACA PARA SORVETE 500ML;CATUAI;12,900000;UN;7934;,168000;3924.10.00;7899701869800;,000000
34472;CANECA 500ML;CATUAI;12,900000;UN;7935;,168000;3924.10.00;7899701869817;,000000
34473;TACA PARA SOBREMESA;CATUAI;12,900000;UN;7936;,168000;3924.10.00;7899701869824;,000000
34474;CANECA 600ML C/CAIXA DE PRESENTE;CATUAI;12,900000;UN;7937;,168000;3924.10.00;7899701869831;,000000
34475;CAIXA ORGANIZADORA C/ RODIZIOS 77LTS;PLASNEW;73,075860;UN;0373;2,397000;3924.90.00;7897848703735;60,000000
34476;ESCADA DOIS DEGRAUS BRANCA;PLASNEW;36,674200;UN;1295;1,830000;9403.70.00;7897848712959;159,000000
34477;ESCADA DOIS DEGRAUS PRETA;PLASNEW;36,674200;UN;1297;1,830000;9403.70.00;7897848712973;101,000000
34480;CONJ. C/7 PCS FLORES JARRA + 6 COPOS;CISPER;45,232750;CJ;TW4119-92 - 12017399;1,639000;7013.49.00;7891017856383;489,000000
34481;KIT CERVEJEIRO C/ 4 COPOS;CISPER;29,364810;CJ;TW4118-54 - 12017468;1,260000;7013.37.00;7891017856376;2.355,000000
34482;COPO CALDERETA 300ML CX-24;CISPER;112,800000;CX/24;TW509-30 - 10031806;5,700000;7013.37.00;7891017007792;3.360,000000
34483;GARRAFA RETRO BEBIDAS 1LT CX-12;CISPER;66,708000;CX/12;TW4111-40 - 12017401;6,000000;7013.49.00;7891017856345;3.060,000000
34484;POTE ANOTE 600ML CX-12;CISPER;66,164000;CX/12;TW4123-40 - 12017400;3,000000;7013.49.00;7891017856338;192,000000
34485;MINI POTE MANTIMENTOS 590ML CX-12;CISPER;66,164000;CX/12;TW105141-40-12016496;3,240000;7013.49.00;7891017856321;24,000000
34486;POTE PETIT DOCURA 590ML CX-12;CIV;66,960000;CX/12;TW4125-40 - 12017391;3,456000;7013.49.00;7891017856260;1.692,000000
34487;CONJ 7 PCS BELLA COR FLORES JARRA + 6 COPOS;CIV;34,511310;CJ;TW4120-92 - 12017381;2,450000;7013.42.90;7891017856222;,000000
34488;CONJ 7 PCS BELLA COR TROPICAL JARRA + 6 COPOS;CIV;34,511310;CJ;TW4121-92 - 12017382;2,450000;7013.42.90;7891017856239;166,000000
34489;CONJ 6 PCS FLORIDA DECANTER + 5 COPOS;CIV;27,089020;CJ;TW21150-90- 12011783;1,425000;7013.49.00;7891017854815;763,000000
34490;CONJ 5 PCS ICE JARRA + 4 COPOS;CIV;18,944060;CJ;TW4126-90 - 12017397;1,925000;7013.49.00;7891017856277;659,000000
34491;CONJ 7 PCS ICE JARRA + 6 COPOS;CIV;24,518080;CJ;TW4127-92 - 12017398;2,325000;7013.49.00;7891017856291;392,000000
34492;GARRAFA DE ALUMINIO DECORADA SPORT 500ML;CATUAI;9,899850;UN;4492;,070000;7615.10.00;7899701872886;,000000
34493;TABUA CARNE MADEIRA C/ CABO 34X24CM;CATUAI;4,840000;UN;4493;,369000;4419.19.00;7899701874019;,000000
34494;COPACO 700ML;JH;20,005100;UN;20/12;,125000;3924.90.00;7898909861111;10,000000
34496;PORTA LATAS;JH;10,318420;UN;20/13;,125000;3924.90.00;7898909861104;10,000000
34528;CATALOGO 2017 - MILLENIUM;CATUAI;,010000;UN;0005;,400000;9405.20.00;;-47,000000
34529;CACAROLA DE CERAMICA C/TAMPA DE VIDRO Nº22 VERMELH;CATUAI;59,899900;UN;4529-A;,866000;7615.10.00;7899701876242;,000000
34530;CACAROLA DE CERAMICA C/TAMPA DE VIDRO Nº22 CHUMBO;CATUAI;59,899900;UN;4529-B;,866000;7615.10.00;7899701876259;,000000
34531;CACAROLA DE CERAMICA C/TAMPA DE VIDRO Nº24 VERMELH;CATUAI;59,899900;UN;4531A;,866000;7615.10.00;7899701876266;,000000
34532;CACAROLA DE CERAMICA C/TAMPA DE VIDRO Nº24 CHUMBO;CATUAI;59,899900;UN;4531B;,866000;7615.10.00;7899701876273;,000000
34548;BALDE MOP CENTRIFUGA ESFREGÃO + REFIL COLORS;CATUAI;6,990000;UN;7525;,080000;3924.10.00;7899701876822;,000000
34549;BATEDOR DE OVOS EM SILICONE 28 CM;CATUAI;3,790000;UN;7535;,038000;3924.10.00;7899701876839;,000000
34550;PEGADOR DE MASSA EM SILICONE 30CM - PRETO;CATUAI;3,790000;UN;7536-P;,038000;3924.10.00;7899701876846;,000000
34551;PEGADOR DE MASSA EM SILICONE 30CM - VERMELHO;CATUAI;3,790000;UN;7536-V;,038000;3924.10.00;7899701876853;,000000
34552;COLHER EM SILICONE 32CM - PRETA;CATUAI;3,790000;UN;7537-P;,038000;3924.10.00;7899701876860;,000000
34553;COLHER EM SILICONE 32CM - VERMELHA;CATUAI;3,790000;UN;7537-V;,038000;3924.10.00;7899701876877;,000000
34554;CONCHA EM SILICONE 28CM - PRETA;CATUAI;3,790000;UN;7538-P;,038000;3924.10.00;7899701876884;,000000
34555;CONCHA EM SILICONE 28CM - VERMELHA;CATUAI;3,790000;UN;7538-V;,038000;3924.10.00;7899701876891;,000000
34556;ESCUMADEIRA EM SILICONE 33CM - PRETA;CATUAI;3,790000;UN;7539-P;,038000;3924.10.00;7899701876907;,000000
34557;ESCUMADEIRA EM SILICONE 33CM - VERMELHA;CATUAI;3,790000;UN;7539-V;,038000;3924.10.00;7899701876914;,000000
34558;BALANÇA DIGITAL VIDRO TEMPERADO 33CM-180KG 6MM;CATUAI;3,790000;UN;7562;,038000;3924.10.00;7899701876921;,000000
34559;BALANÇA DIGITAL SF-400 ALTA PRECISÃO 1G A 10 KG;CATUAI;3,790000;UN;7563;,038000;3924.10.00;7899701876938;,000000
34560;VARAL DE CHAO 100X60CM;CATUAI;3,790000;UN;7569;,038000;3924.10.00;7899701876952;,000000
34561;APONTADOR DE CENOURA/LEGUMES 7,5X5,2X3,7CM;CATUAI;1,979990;UN;7589;,023000;3924.10.00;7899701876969;,000000
34562;TAPETE CAPACHO BEM-VINDO 58X37CM;CATUAI;7,890000;UN;7600;,436000;3924.90.00;7899701876976;,000000
34563;BOMBA PLASTICA MAN.PARA GALAO 20LTS C/ROSCA GRANDE;CATUAI;9,399970;UN;7603;,145000;8413.20.00;7899701876983;,000000
34564;CORTADOR DE OVOS 10,5X7CM;CATUAI;6,400000;UN;7653;,113000;3924.10.00;7899701876990;,000000
34565;DESCASCADOR/RALADOR DE LEGUMES 18CM;CATUAI;6,400000;UN;7659;,113000;3924.10.00;7899701877010;,000000
34566;TESOURA 2 EM 1 TÁBUA DE CORTE LEGUMES E VERDURAS 2;CATUAI;14,899960;UN;7681;,169000;8213.00.00;7899701877027;,000000
34567;PALITEIRO PLASTICO DECORADO;CATUAI;14,990000;UN;7821;,168000;3924.10.00;7899701877034;,000000
34568;PALITEIRO PLASTICO COGUMELO;CATUAI;14,990000;UN;7822;,168000;3924.10.00;7899701877041;,000000
34569;PALITEIRO AUTOMATICO PINGUIM;CATUAI;14,990000;UN;7825;,168000;3924.10.00;7899701877058;,000000
34570;KIT PENEIRAS 04 PÇAS 6/8/10/12CM;CATUAI;14,990000;UN;7839;,168000;3924.10.00;7899701877065;,000000
34571;KIT RALADORES 04 PEÇAS COLORIDO;CATUAI;10,850010;UN;7907;,118000;8205.51.00;7899701877072;,000000
34572;ACENDEDOR DE FOGÃO COLOR FLAME 22CM;CATUAI;10,850010;UN;7911;,118000;8205.51.00;7899701877089;,000000
34573;COPO DE VIDRO C/TAMPA E CANUDO MELANCIA;CATUAI;3,990000;UN;7912;,221000;7013.37.00;7899701877096;,000000
34574;COPO DE VIDRO C/TAMPA E CANUDO SMILES;CATUAI;3,990000;UN;7913;,221000;7013.37.00;7899701877102;,000000
34575;COPO DE VIDRO C/TAMPA E CANUDO FRUTAS;CATUAI;3,990000;UN;7914;,221000;7013.37.00;7899701877119;,000000
34576;TABUA PROFISSIONAL DE PLASTICO 34X23X0,6CM;CATUAI;21,890000;UN;7949;,800000;3924.10.00;7899701877126;,000000
34577;CORTADOR DESCASCADOR DE VEGETAIS EM ESPIRAL 12,8CM;CATUAI;21,890000;UN;5741;,800000;3924.10.00;7899701877133;,000000
34579;JARRA C/ TAMPA E TRAVA 1,8LTS;PRATIC SUPORTE;3,761260;UN;00682;,108000;3924.10.00;7898578586827;399,000000
34580;JARRA C/ TAMPA E TRAVA 2,3LTS;PRATIC SUPORTE;4,835910;UN;00683;,116000;3924.10.00;7898578586834;394,000000
34581;POTE RETANGULAR G COLORS 1,8LTS;PRATIC SUPORTE;1,990000;UN;00573;,062000;3924.10.00;7898939775730;948,000000
34582;KIT PIA 3 PCS NEW DECOR;PRATIC SUPORTE;3,900000;UN;16894;,185000;3924.10.00;7898391768945;,000000
34583;BACIA C/ TAMPA TOP PRATIC 6LTS;PRATIC SUPORTE;10,940000;UN;00690;,370000;3924.90.00;7898578586902;946,000000
34584;BACIA C/ TAMPA TOP PRATIC 10LTS;PRATIC SUPORTE;12,370000;UN;00691;,421000;3924.90.00;7898578586919;972,000000
34617;BACIA CANELADA GIGANTE COLORS 28LTS;PRATIC SUPORTE;5,687500;UN;00572;,561000;3924.90.00;7898939775723;115,000000
34618;CESTO TELADO RET. C/ TAMPA 60 L. BRANCO;RISCHIOTO;17,500000;UN;9104 BR;,978000;3924.90.00;7898121657097;141,000000
34619;CESTO TELADO RET. C/ TAMPA 30LTS BRANCO;RISCHIOTO;13,600000;UN;9103 BR;,978000;3924.90.00;7898121657066;-10,000000
34620;CESTO TELADO REDONDO C/ TAMPA 30LTS BRANCO;RISCHIOTO;10,115000;UN;9101 BR;,978000;3924.90.00;7898121652535;25,000000
34622;GARRAFA TERMICA FUTURA PRETA 750M;ALADDIN;16,350000;UN;3506;,438000;9617.00.10;8911080350690;1.410,000000
34623;GARRAFA TERMICA FUTURA COLORS 750ML;ALADDIN;16,350000;UN;3021;,438000;9617.00.10;7891108030210;3.965,000000
34624;GARRAFA TERMICA GENESIS CAPPUCCINO/CREAM 500ML;ALADDIN;29,960000;UN;1211;,490000;9617.00.10;7891108012117;705,000000
34625;GARRAFA TERMICA GENESIS PRETA/BRANCA 500ML;ALADDIN;29,960000;UN;1210;,490000;9617.00.10;7891108012100;868,000000
34626;GARRAFA TERMICA PAMPA ERVA MATE/BEGE 1LT;ALADDIN;17,990000;UN;2054;,516000;9617.00.10;7891108020549;553,000000
34627;GARRAFA TERMICA PAMPA COFFEE/CREAM 1LT;ALADDIN;17,989910;UN;2055;,516000;9617.00.10;7891108020556;667,000000
34628;GARRAFA TERMICA PAMPA BLACK/SKY 1LT;ALADDIN;17,990000;UN;2058;,516000;9617.00.10;7891108020587;,000000
34631;KIT ASSADEIRAS PREPARO SEMPRE 3PCS;NADIR FIGUEIRED;181,313300;CX/06;16670201167152;4,968000;7013.49.00;7891155055709;258,000000
34632;PRATO DURALEX ACQUA SOBREMESA 19CM CX-24;NADIR FIGUEIRED;69,600000;CX/24;53290200779211;5,760000;7013.49.00;7891155033950;2.256,000000
34633;PRATO DURALEX PRIMAVERA SOBREMESA 19CM CX-24;NADIR FIGUEIRED;69,600000;CX/24;53310200981312;5,520000;7013.49.00;7891155043850;2.304,000000
34634;PRATO DURALEX DIAMANTE SOBREMESA 19CM CX-24;NADIR FIGUEIRED;69,600000;CX/24;53380200818822;5,760000;7013.49.00;7891155013211;2.232,000000
34635;FACA CHURRASCO PRATIKA VERMELHA;SIMONAGGIO;1,195600;UN;3924-A;,019000;8211.91.00;7896211810216;,000000
34636;GARFO MESA PRATIKA VERMELHO;SIMONAGGIO;,988300;UN;3922-A;,022000;8215.99.10;7896211810223;,000000
34637;COLHER MESA PRATIKA VERMELHA;SIMONAGGIO;1,190000;UN;3921-A;,029000;8215.99.10;7896211810230;,000000
34638;CONJ C/3 COLHERES MESA PRATIKA VERMELHA;SIMONAGGIO;3,921100;UN;391/3;,093000;8215.99.10;7896211810520;,000000
34639;CONJ C/3 FACAS CHURRASCO PRATIKA VERMELHA;SIMONAGGIO;3,914300;UN;394/3;,063000;8211.91.00;7896211810506;,000000
34640;CONJ C/3 GARFOS MESA PRATIKA VERMELHO;SIMONAGGIO;3,340200;UN;392/3;,071000;8215.99.10;7896211810513;,000000
34641;FACA CHURRASCO SINTONIA BRANCA;SIMONAGGIO;1,590000;UN;LS1303/A-01;,024000;8211.91.00;7896211830603;,000000
34642;FACA CHURRASCO SINTONIA PRETA;SIMONAGGIO;1,590000;UN;LS1303/A-02;,024000;8211.91.00;7896211830610;,000000
34643;FACA CHURRASCO SINTONIA VERMELHA;SIMONAGGIO;1,590000;UN;LS1303/A-07;,024000;8211.91.00;7896211830696;,000000
34644;FACA CHURRASCO SINTONIA AMARELA;SIMONAGGIO;1,590000;UN;LS1303/A-11;,024000;8211.91.00;7896211892489;,000000
34645;GARFO DE MESA SINTONIA AMARELO;SIMONAGGIO;1,590000;UN;LS1302/A-11;,026000;8215.99.10;7896211892465;,000000
34646;COLHER DE MESA SINTONIA PRETA;SIMONAGGIO;1,590000;UN;LS1301/A-02;,038000;8215.99.10;7896211813026;,000000
34647;COLHER DE MESA SINTONIA VERMELHA;SIMONAGGIO;1,590000;UN;LS1301/A-07;,038000;8215.99.10;7896211813095;,000000
34648;COLHER DE MESA SINTONIA AMARELA;SIMONAGGIO;1,590000;UN;LS1301/A-11;,038000;8215.99.10;7896211892441;,000000
34649;KIT C/ 175 TALHERES SINTONIA AZUL LABIRINTO;SIMONAGGIO;312,633700;UN;CS/175-14LB;,522000;8215.20.00;7896211809630;,000000
34650;KIT C/ 175 TALHERES SINTONIA PRETO MOSAICO;SIMONAGGIO;312,633700;UN;CS/175-02MS;,522000;8215.20.00;7896211809661;,000000
34651;KIT C/ 175 TALHERES SINTONIA BRANCO PROVENCAL;SIMONAGGIO;312,633700;UN;CS/175-01PV;,522000;8215.20.00;7896211809692;,000000
34652;KIT C/ 175 TALHERES SINTONIA AMARELO VITRAL;SIMONAGGIO;312,633700;UN;CS/175-11VT;,522000;8215.20.00;7896211809746;,000000
34653;POTE REDONDO COLORIDO 2,5LTS;FORMPLAST;2,699920;UN;10;,088000;3924.10.00;7898149700102;977,000000
34654;POTE OVAL COLORIDO 3LTS;FORMPLAST;2,699920;UN;13;,087000;3924.10.00;7898149700133;963,000000
34655;POTE QUADRADO COLORIDO 2,5LTS;FORMPLAST;2,699920;UN;11;,094000;3924.10.00;7898149700119;962,000000
34656;POTE RETANGULAR COLORIDO 2,5LTS;FORMPLAST;2,699920;UN;12;,091000;3924.10.00;7898149700126;936,000000
34657;POTE DUPLO COLORIDO 1,7LTS;FORMPLAST;2,699920;UN;14;,086000;3924.10.00;7898149790141;1.056,000000
34658;POTE RETANGULAR COLORIDO 1,4LTS;FORMPLAST;1,590040;UN;15;,053000;3924.10.00;7898149700157;1.506,000000
34659;POTE QUADRADO COLORIDO 1,4LTS;FORMPLAST;1,590040;UN;16;,048000;3924.10.00;7898149700164;1.513,000000
34660;POTE COM RALADOR 1,4 LTS;FORMPLAST;1,590040;UN;4035;,059000;3924.10.00;7898149740351;1.571,000000
34661;ESCORREDOR DE ARROZ 20CM;FORMPLAST;1,590040;UN;3012;,066000;3924.10.00;7898149730123;1.511,000000
34662;LAVA TUDO REDONDO 27,5CM;FORMPLAST;1,670000;UN;3019;,071000;3924.10.00;7898149730192;776,000000
34663;CESTO TELADO 9LTS;FORMPLAST;1,680000;UN;3005;,123000;3924.90.00;7898149730055;1.232,000000
34664;BALDE COLORIDO ALCA FERRO 6LTS;FORMPLAST;1,680000;UN;2005;,164000;3924.90.00;7898149720056;2.266,000000
34665;BALDE REFORÇADO PRETO 12LTS;FORMPLAST;4,280100;UN;2009;,294000;3924.90.00;7898149720094;1.438,000000
34666;BALDE COM BICO 18LTS;FORMPLAST;4,902660;UN;2010;,430000;3924.90.00;7898149720100;708,000000
34667;BACIA CANELADA 18LTS;FORMPLAST;4,182830;UN;2003;,388000;3924.90.00;7898149720032;1.442,000000
34668;BACIA CANELADA 30LTS;FORMPLAST;5,280090;UN;2004;,627000;3924.90.00;7898149720049;1.989,000000
34669;CAIXA ORG. RETANGULAR C/ TRAVAS PRETA 18LTS;FORMPLAST;7,266330;UN;9024;,627000;3924.90.00;7898149790240;661,000000
34670;PORTA SABÃO E ESPONJA COLORIDO;FORMPLAST;1,670000;UN;3000;,065000;3924.10.00;7898149730000;1.658,000000
34671;CONTAINER C/ TAMPA E TRAVAS 5,5LTS;FORMPLAST;4,005580;UN;24;,164000;3924.90.00;7898149700249;71,000000
34672;CONTAINER C/ TAMPA E TRAVAS 2LTS;FORMPLAST;2,731080;UN;30;,082000;3924.90.00;7898149700300;,000000
34673;CONJ. CHURRASCO 2 PCS FACA/GARFO;MADEFER;15,960000;UN;1-040;,198000;8215.99.90;7898901920427;,000000
34674;CONJ. SOBREMESA 12 PCS INOX;MADEFER;12,445530;UN;1-670;,330000;7323.93.00;7898901926702;,000000
34675;CONJ. TORTA E BOLO 7PCS;MADEFER;11,724050;UN;1-677;,150000;7323.93.00;7898901926771;,000000
34676;CONJ. PARA MASSA INOX 2PCS;MADEFER;12,445530;UN;1-673;,268000;7323.93.00;7898901926733;,000000
